datetime,date,aqi,pm25,pm10,co,no,no2,o3,so2,nh3,source,lat,lon
2026-01-20 00:00:00+00:00,2026-01-20,3.0,15.49,49.24,124.5,0.0,0.12,108.07,0.3,0.0,OpenWeather,24.8607,67.0011
2026-01-20 01:00:00+00:00,2026-01-20,3.0,15.53,49.48,124.87,0.0,0.12,108.24,0.31,0.0,OpenWeather,24.8607,67.0011
2026-01-20 02:00:00+00:00,2026-01-20,3.0,15.63,49.8,125.48,0.0,0.12,108.66,0.31,0.0,OpenWeather,24.8607,67.0011
2026-01-20 03:00:00+00:00,2026-01-20,3.0,15.77,50.29,126.1,0.0,0.13,109.09,0.31,0.0,OpenWeather,24.8607,67.0011
2026-01-20 04:00:00+00:00,2026-01-20,3.0,15.8,50.21,125.97,0.01,0.14,108.64,0.31,0.0,OpenWeather,24.8607,67.0011
2026-01-20 05:00:00+00:00,2026-01-20,3.0,15.87,50.12,126.18,0.01,0.13,108.59,0.31,0.0,OpenWeather,24.8607,67.0011
2026-01-20 06:00:00+00:00,2026-01-20,3.0,15.99,50.08,126.42,0.01,0.1,108.46,0.31,0.0,OpenWeather,24.8607,67.0011
2026-01-20 07:00:00+00:00,2026-01-20,3.0,16.08,49.95,126.1,0.01,0.08,107.7,0.3,0.0,OpenWeather,24.8607,67.0011
2026-01-20 08:00:00+00:00,2026-01-20,3.0,16.14,49.74,125.64,0.01,0.07,106.69,0.29,0.0,OpenWeather,24.8607,67.0011
2026-01-20 09:00:00+00:00,2026-01-20,3.0,16.17,49.41,125.1,0.01,0.07,105.56,0.28,0.0,OpenWeather,24.8607,67.0011
2026-01-20 10:00:00+00:00,2026-01-20,3.0,16.21,49.18,124.83,0.01,0.07,104.92,0.28,0.0,OpenWeather,24.8607,67.0011
2026-01-20 11:00:00+00:00,2026-01-20,3.0,16.14,48.63,124.32,0.01,0.07,104.28,0.26,0.0,OpenWeather,24.8607,67.0011
2026-01-20 12:00:00+00:00,2026-01-20,3.0,16.05,47.87,123.75,0.01,0.09,103.81,0.25,0.0,OpenWeather,24.8607,67.0011
2026-01-20 13:00:00+00:00,2026-01-20,3.0,15.96,47.06,123.59,0.0,0.1,103.63,0.25,0.0,OpenWeather,24.8607,67.0011
2026-01-20 14:00:00+00:00,2026-01-20,3.0,15.9,46.41,123.49,0.0,0.11,103.23,0.24,0.0,OpenWeather,24.8607,67.0011
2026-01-20 15:00:00+00:00,2026-01-20,3.0,15.83,46.0,123.35,0.0,0.1,102.83,0.23,0.0,OpenWeather,24.8607,67.0011
2026-01-20 16:00:00+00:00,2026-01-20,3.0,15.75,45.54,123.07,0.0,0.1,102.54,0.23,0.0,OpenWeather,24.8607,67.0011
2026-01-20 17:00:00+00:00,2026-01-20,3.0,15.67,45.2,122.84,0.0,0.1,102.4,0.22,0.0,OpenWeather,24.8607,67.0011
2026-01-20 18:00:00+00:00,2026-01-20,3.0,15.59,44.95,122.62,0.0,0.1,102.36,0.22,0.0,OpenWeather,24.8607,67.0011
2026-01-20 19:00:00+00:00,2026-01-20,3.0,15.47,44.68,122.28,0.0,0.09,102.76,0.22,0.0,OpenWeather,24.8607,67.0011
2026-01-20 20:00:00+00:00,2026-01-20,3.0,15.37,44.24,121.96,0.0,0.09,102.97,0.21,0.0,OpenWeather,24.8607,67.0011
2026-01-20 21:00:00+00:00,2026-01-20,3.0,15.28,43.88,121.79,0.0,0.09,103.03,0.21,0.0,OpenWeather,24.8607,67.0011
2026-01-20 22:00:00+00:00,2026-01-20,3.0,15.17,43.43,121.49,0.0,0.09,103.08,0.22,0.0,OpenWeather,24.8607,67.0011
2026-01-20 23:00:00+00:00,2026-01-20,3.0,15.03,42.92,121.17,0.0,0.09,103.17,0.22,0.0,OpenWeather,24.8607,67.0011
2026-01-21 00:00:00+00:00,2026-01-21,3.0,14.89,42.27,120.87,0.0,0.08,103.07,0.22,0.0,OpenWeather,24.8607,67.0011
2026-01-21 01:00:00+00:00,2026-01-21,3.0,14.77,41.7,120.7,0.0,0.08,103.1,0.23,0.0,OpenWeather,24.8607,67.0011
2026-01-21 02:00:00+00:00,2026-01-21,3.0,14.74,41.32,120.7,0.0,0.08,103.25,0.24,0.0,OpenWeather,24.8607,67.0011
2026-01-21 03:00:00+00:00,2026-01-21,3.0,14.69,40.95,120.97,0.0,0.09,103.28,0.25,0.0,OpenWeather,24.8607,67.0011
2026-01-21 04:00:00+00:00,2026-01-21,3.0,14.62,40.44,120.71,0.0,0.11,103.03,0.25,0.0,OpenWeather,24.8607,67.0011
2026-01-21 05:00:00+00:00,2026-01-21,3.0,14.58,39.96,121.03,0.01,0.1,102.99,0.27,0.0,OpenWeather,24.8607,67.0011
2026-01-21 06:00:00+00:00,2026-01-21,3.0,14.6,39.58,121.65,0.01,0.09,102.81,0.32,0.0,OpenWeather,24.8607,67.0011
2026-01-21 07:00:00+00:00,2026-01-21,3.0,14.59,39.09,121.57,0.01,0.08,102.16,0.36,0.0,OpenWeather,24.8607,67.0011
2026-01-21 08:00:00+00:00,2026-01-21,3.0,14.63,38.72,121.28,0.01,0.07,101.3,0.38,0.0,OpenWeather,24.8607,67.0011
2026-01-21 09:00:00+00:00,2026-01-21,3.0,14.77,38.56,121.21,0.01,0.07,100.4,0.41,0.0,OpenWeather,24.8607,67.0011
2026-01-21 10:00:00+00:00,2026-01-21,2.0,14.84,38.32,120.99,0.01,0.06,99.78,0.39,0.0,OpenWeather,24.8607,67.0011
2026-01-21 11:00:00+00:00,2026-01-21,2.0,14.7,37.73,119.99,0.01,0.07,98.97,0.35,0.0,OpenWeather,24.8607,67.0011
2026-01-21 12:00:00+00:00,2026-01-21,2.0,14.5,36.98,119.01,0.01,0.08,98.49,0.32,0.0,OpenWeather,24.8607,67.0011
2026-01-21 13:00:00+00:00,2026-01-21,2.0,14.3,36.27,118.23,0.0,0.09,98.34,0.29,0.0,OpenWeather,24.8607,67.0011
2026-01-21 14:00:00+00:00,2026-01-21,2.0,13.96,35.25,117.32,0.0,0.09,98.27,0.27,0.0,OpenWeather,24.8607,67.0011
2026-01-21 15:00:00+00:00,2026-01-21,2.0,13.46,33.9,116.22,0.0,0.09,98.08,0.25,0.0,OpenWeather,24.8607,67.0011
2026-01-21 16:00:00+00:00,2026-01-21,2.0,12.99,32.68,115.22,0.0,0.09,97.86,0.24,0.0,OpenWeather,24.8607,67.0011
2026-01-21 17:00:00+00:00,2026-01-21,2.0,12.62,31.78,114.51,0.0,0.08,97.66,0.23,0.0,OpenWeather,24.8607,67.0011
2026-01-21 18:00:00+00:00,2026-01-21,2.0,12.31,31.08,114.21,0.0,0.08,97.48,0.23,0.0,OpenWeather,24.8607,67.0011
2026-01-21 19:00:00+00:00,2026-01-21,2.0,12.07,30.52,113.93,0.0,0.08,97.45,0.23,0.0,OpenWeather,24.8607,67.0011
2026-01-21 20:00:00+00:00,2026-01-21,2.0,11.9,30.17,113.79,0.0,0.08,97.51,0.24,0.0,OpenWeather,24.8607,67.0011
2026-01-21 21:00:00+00:00,2026-01-21,2.0,11.82,30.07,113.77,0.0,0.08,97.47,0.25,0.0,OpenWeather,24.8607,67.0011
2026-01-21 22:00:00+00:00,2026-01-21,2.0,11.82,30.26,113.86,0.0,0.08,97.51,0.26,0.0,OpenWeather,24.8607,67.0011
2026-01-21 23:00:00+00:00,2026-01-21,2.0,11.91,30.72,113.89,0.0,0.08,97.36,0.27,0.0,OpenWeather,24.8607,67.0011
2026-01-22 00:00:00+00:00,2026-01-22,2.0,12.04,31.2,113.62,0.0,0.09,97.16,0.27,0.0,OpenWeather,24.8607,67.0011
2026-01-22 01:00:00+00:00,2026-01-22,2.0,12.19,31.72,113.78,0.0,0.09,97.24,0.28,0.0,OpenWeather,24.8607,67.0011
2026-01-22 02:00:00+00:00,2026-01-22,2.0,12.42,32.65,113.79,0.0,0.09,97.45,0.29,0.0,OpenWeather,24.8607,67.0011
2026-01-22 03:00:00+00:00,2026-01-22,2.0,12.76,33.9,113.83,0.0,0.1,97.57,0.31,0.0,OpenWeather,24.8607,67.0011
2026-01-22 04:00:00+00:00,2026-01-22,2.0,13.22,35.54,113.48,0.0,0.11,97.4,0.34,0.0,OpenWeather,24.8607,67.0011
2026-01-22 05:00:00+00:00,2026-01-22,2.0,13.92,38.09,113.34,0.01,0.1,97.56,0.37,0.0,OpenWeather,24.8607,67.0011
2026-01-22 06:00:00+00:00,2026-01-22,2.0,14.64,40.62,113.32,0.01,0.08,97.44,0.4,0.0,OpenWeather,24.8607,67.0011
2026-01-22 07:00:00+00:00,2026-01-22,2.0,15.42,42.2,113.63,0.01,0.07,97.43,0.46,0.0,OpenWeather,24.8607,67.0011
2026-01-22 08:00:00+00:00,2026-01-22,2.0,16.07,42.05,114.17,0.01,0.07,97.19,0.5,0.0,OpenWeather,24.8607,67.0011
2026-01-22 09:00:00+00:00,2026-01-22,2.0,16.39,40.1,115.33,0.01,0.08,96.42,0.51,0.0,OpenWeather,24.8607,67.0011
2026-01-22 10:00:00+00:00,2026-01-22,2.0,15.59,33.27,118.62,0.01,0.1,96.4,0.57,0.0,OpenWeather,24.8607,67.0011
2026-01-22 11:00:00+00:00,2026-01-22,2.0,13.91,25.14,124.46,0.01,0.14,97.86,0.57,0.0,OpenWeather,24.8607,67.0011
2026-01-22 12:00:00+00:00,2026-01-22,3.0,11.42,18.53,132.75,0.01,0.23,101.84,0.56,0.0,OpenWeather,24.8607,67.0011
2026-01-22 13:00:00+00:00,2026-01-22,3.0,8.13,14.55,141.33,0.0,0.35,106.48,0.48,0.0,OpenWeather,24.8607,67.0011
2026-01-22 14:00:00+00:00,2026-01-22,3.0,6.51,15.91,147.36,0.0,0.41,110.49,0.47,0.0,OpenWeather,24.8607,67.0011
2026-01-22 15:00:00+00:00,2026-01-22,3.0,6.95,22.05,149.02,0.0,0.42,112.48,0.51,0.0,OpenWeather,24.8607,67.0011
2026-01-22 16:00:00+00:00,2026-01-22,3.0,7.72,28.34,147.4,0.0,0.41,113.14,0.51,0.0,OpenWeather,24.8607,67.0011
2026-01-22 17:00:00+00:00,2026-01-22,3.0,7.6,30.66,146.61,0.0,0.39,113.8,0.46,0.0,OpenWeather,24.8607,67.0011
2026-01-22 18:00:00+00:00,2026-01-22,3.0,6.69,28.81,146.95,0.0,0.37,114.31,0.41,0.01,OpenWeather,24.8607,67.0011
2026-01-22 19:00:00+00:00,2026-01-22,3.0,5.5,24.8,147.31,0.0,0.35,114.78,0.39,0.02,OpenWeather,24.8607,67.0011
2026-01-22 20:00:00+00:00,2026-01-22,3.0,4.54,21.21,149.07,0.0,0.33,116.03,0.38,0.03,OpenWeather,24.8607,67.0011
2026-01-22 21:00:00+00:00,2026-01-22,3.0,3.97,19.13,151.39,0.0,0.31,116.58,0.38,0.03,OpenWeather,24.8607,67.0011
2026-01-22 22:00:00+00:00,2026-01-22,3.0,3.69,18.35,152.97,0.0,0.3,115.15,0.37,0.04,OpenWeather,24.8607,67.0011
2026-01-22 23:00:00+00:00,2026-01-22,3.0,3.77,19.24,154.97,0.0,0.29,113.49,0.35,0.04,OpenWeather,24.8607,67.0011
2026-01-23 00:00:00+00:00,2026-01-23,3.0,3.95,20.5,156.18,0.0,0.29,111.42,0.33,0.04,OpenWeather,24.8607,67.0011
2026-01-23 01:00:00+00:00,2026-01-23,3.0,4.07,21.36,154.72,0.0,0.27,108.84,0.32,0.04,OpenWeather,24.8607,67.0011
2026-01-23 02:00:00+00:00,2026-01-23,3.0,4.16,22.13,153.28,0.0,0.27,106.84,0.32,0.04,OpenWeather,24.8607,67.0011
2026-01-23 03:00:00+00:00,2026-01-23,3.0,4.19,22.44,151.59,0.0,0.3,105.4,0.34,0.05,OpenWeather,24.8607,67.0011
2026-01-23 04:00:00+00:00,2026-01-23,3.0,4.2,22.47,149.57,0.02,0.34,104.78,0.38,0.05,OpenWeather,24.8607,67.0011
2026-01-23 05:00:00+00:00,2026-01-23,3.0,4.35,22.8,147.4,0.04,0.35,104.79,0.45,0.06,OpenWeather,24.8607,67.0011
2026-01-23 06:00:00+00:00,2026-01-23,3.0,4.55,22.86,144.4,0.05,0.33,105.48,0.5,0.07,OpenWeather,24.8607,67.0011
2026-01-23 07:00:00+00:00,2026-01-23,3.0,4.68,22.23,140.36,0.05,0.28,106.14,0.5,0.07,OpenWeather,24.8607,67.0011
2026-01-23 08:00:00+00:00,2026-01-23,3.0,4.66,20.96,136.77,0.04,0.23,106.68,0.45,0.06,OpenWeather,24.8607,67.0011
2026-01-23 09:00:00+00:00,2026-01-23,3.0,4.52,19.43,133.33,0.03,0.2,106.97,0.37,0.05,OpenWeather,24.8607,67.0011
2026-01-23 10:00:00+00:00,2026-01-23,3.0,4.31,18.08,130.54,0.03,0.18,107.16,0.28,0.04,OpenWeather,24.8607,67.0011
2026-01-23 11:00:00+00:00,2026-01-23,3.0,4.17,17.42,127.86,0.02,0.18,106.75,0.2,0.03,OpenWeather,24.8607,67.0011
2026-01-23 12:00:00+00:00,2026-01-23,3.0,4.19,17.77,125.95,0.02,0.2,106.13,0.14,0.03,OpenWeather,24.8607,67.0011
2026-01-23 13:00:00+00:00,2026-01-23,3.0,4.39,19.26,125.23,0.01,0.24,105.91,0.11,0.03,OpenWeather,24.8607,67.0011
2026-01-23 14:00:00+00:00,2026-01-23,3.0,4.74,21.51,124.97,0.0,0.25,105.5,0.09,0.03,OpenWeather,24.8607,67.0011
2026-01-23 15:00:00+00:00,2026-01-23,3.0,5.17,24.18,125.26,0.0,0.24,105.33,0.09,0.03,OpenWeather,24.8607,67.0011
2026-01-23 16:00:00+00:00,2026-01-23,3.0,5.52,26.42,125.58,0.0,0.24,105.38,0.09,0.04,OpenWeather,24.8607,67.0011
2026-01-23 17:00:00+00:00,2026-01-23,3.0,5.72,27.89,125.49,0.0,0.24,105.37,0.09,0.04,OpenWeather,24.8607,67.0011
2026-01-23 18:00:00+00:00,2026-01-23,3.0,5.76,28.55,125.06,0.0,0.24,105.5,0.1,0.04,OpenWeather,24.8607,67.0011
2026-01-23 19:00:00+00:00,2026-01-23,3.0,5.67,28.44,124.72,0.0,0.24,105.94,0.09,0.04,OpenWeather,24.8607,67.0011
2026-01-23 20:00:00+00:00,2026-01-23,3.0,5.51,27.82,124.11,0.0,0.24,105.94,0.09,0.04,OpenWeather,24.8607,67.0011
2026-01-23 21:00:00+00:00,2026-01-23,3.0,5.39,27.31,123.87,0.0,0.24,105.84,0.09,0.05,OpenWeather,24.8607,67.0011
2026-01-23 22:00:00+00:00,2026-01-23,3.0,5.35,27.18,124.14,0.0,0.24,105.89,0.1,0.06,OpenWeather,24.8607,67.0011
2026-01-23 23:00:00+00:00,2026-01-23,3.0,5.38,27.32,126.04,0.0,0.28,105.55,0.16,0.09,OpenWeather,24.8607,67.0011
2026-01-24 00:00:00+00:00,2026-01-24,3.0,5.48,27.53,130.85,0.0,0.43,104.76,0.48,0.17,OpenWeather,24.8607,67.0011
2026-01-24 01:00:00+00:00,2026-01-24,3.0,5.66,27.78,138.2,0.0,0.7,104.0,1.26,0.28,OpenWeather,24.8607,67.0011
2026-01-24 02:00:00+00:00,2026-01-24,3.0,6.02,28.54,146.76,0.0,1.0,103.09,2.49,0.39,OpenWeather,24.8607,67.0011
2026-01-24 03:00:00+00:00,2026-01-24,3.0,6.57,29.94,155.81,0.01,1.48,102.38,3.98,0.5,OpenWeather,24.8607,67.0011
2026-01-24 04:00:00+00:00,2026-01-24,3.0,7.34,31.65,162.76,0.12,1.98,102.09,5.42,0.58,OpenWeather,24.8607,67.0011
2026-01-24 05:00:00+00:00,2026-01-24,3.0,8.9,34.48,172.0,0.24,2.01,104.71,6.56,0.64,OpenWeather,24.8607,67.0011
2026-01-24 06:00:00+00:00,2026-01-24,3.0,11.98,39.21,186.45,0.24,1.84,111.65,7.25,0.71,OpenWeather,24.8607,67.0011
2026-01-24 07:00:00+00:00,2026-01-24,3.0,15.98,44.91,200.99,0.18,1.43,120.65,7.22,0.81,OpenWeather,24.8607,67.0011
2026-01-24 08:00:00+00:00,2026-01-24,3.0,19.68,51.07,212.37,0.13,1.02,128.37,6.56,0.94,OpenWeather,24.8607,67.0011
2026-01-24 09:00:00+00:00,2026-01-24,3.0,22.06,56.61,217.22,0.09,0.78,131.9,5.53,1.11,OpenWeather,24.8607,67.0011
2026-01-24 10:00:00+00:00,2026-01-24,3.0,22.22,58.47,213.27,0.07,0.7,131.75,4.44,1.22,OpenWeather,24.8607,67.0011
2026-01-24 11:00:00+00:00,2026-01-24,3.0,20.82,56.92,202.2,0.06,0.72,129.09,3.62,1.24,OpenWeather,24.8607,67.0011
2026-01-24 12:00:00+00:00,2026-01-24,3.0,19.05,54.61,189.58,0.03,0.82,125.81,3.2,1.19,OpenWeather,24.8607,67.0011
2026-01-24 13:00:00+00:00,2026-01-24,3.0,17.62,53.37,179.01,0.01,0.99,123.11,3.18,1.13,OpenWeather,24.8607,67.0011
2026-01-24 14:00:00+00:00,2026-01-24,3.0,16.75,53.72,170.71,0.0,1.06,120.42,3.43,1.07,OpenWeather,24.8607,67.0011
2026-01-24 15:00:00+00:00,2026-01-24,3.0,16.65,56.21,167.63,0.0,1.11,118.21,3.82,1.04,OpenWeather,24.8607,67.0011
2026-01-24 16:00:00+00:00,2026-01-24,3.0,17.33,60.74,170.41,0.0,1.2,116.3,4.22,1.08,OpenWeather,24.8607,67.0011
2026-01-24 17:00:00+00:00,2026-01-24,3.0,18.82,67.59,179.73,0.0,1.32,114.36,4.54,1.21,OpenWeather,24.8607,67.0011
2026-01-24 18:00:00+00:00,2026-01-24,3.0,20.89,75.68,193.07,0.0,1.41,112.67,4.67,1.41,OpenWeather,24.8607,67.0011
2026-01-24 19:00:00+00:00,2026-01-24,3.0,23.02,83.18,206.63,0.0,1.43,111.33,4.6,1.58,OpenWeather,24.8607,67.0011
2026-01-24 20:00:00+00:00,2026-01-24,3.0,25.4,90.79,221.21,0.0,1.43,111.12,4.54,1.74,OpenWeather,24.8607,67.0011
2026-01-24 21:00:00+00:00,2026-01-24,3.0,27.19,95.2,235.22,0.0,1.36,112.31,4.36,1.81,OpenWeather,24.8607,67.0011
2026-01-24 22:00:00+00:00,2026-01-24,3.0,28.06,95.36,247.82,0.0,1.26,113.73,4.1,1.83,OpenWeather,24.8607,67.0011
2026-01-24 23:00:00+00:00,2026-01-24,3.0,28.45,93.6,259.14,0.0,1.17,115.6,3.87,1.87,OpenWeather,24.8607,67.0011
2026-01-25 00:00:00+00:00,2026-01-25,3.0,28.07,89.49,265.22,0.0,1.09,117.22,3.63,1.9,OpenWeather,24.8607,67.0011
2026-01-25 01:00:00+00:00,2026-01-25,3.0,27.11,84.29,265.62,0.0,1.03,118.49,3.44,1.93,OpenWeather,24.8607,67.0011
2026-01-25 02:00:00+00:00,2026-01-25,3.0,26.16,79.9,263.4,0.0,0.99,119.58,3.34,1.96,OpenWeather,24.8607,67.0011
2026-01-25 03:00:00+00:00,2026-01-25,3.0,25.46,76.69,261.05,0.0,1.08,120.36,3.3,2.01,OpenWeather,24.8607,67.0011
2026-01-25 04:00:00+00:00,2026-01-25,3.0,25.25,74.91,259.88,0.05,1.35,120.6,3.33,2.09,OpenWeather,24.8607,67.0011
2026-01-25 05:00:00+00:00,2026-01-25,3.0,25.91,74.4,262.89,0.12,1.36,122.4,3.44,2.19,OpenWeather,24.8607,67.0011
2026-01-25 06:00:00+00:00,2026-01-25,3.0,27.39,74.6,266.64,0.16,1.26,125.92,3.6,2.26,OpenWeather,24.8607,67.0011
2026-01-25 07:00:00+00:00,2026-01-25,3.0,29.06,74.4,268.51,0.14,1.08,130.15,3.76,2.27,OpenWeather,24.8607,67.0011
2026-01-25 08:00:00+00:00,2026-01-25,3.0,30.48,73.81,268.24,0.11,0.9,134.17,3.86,2.22,OpenWeather,24.8607,67.0011
2026-01-25 09:00:00+00:00,2026-01-25,3.0,31.58,73.25,267.66,0.09,0.79,137.39,3.97,2.16,OpenWeather,24.8607,67.0011
2026-01-25 10:00:00+00:00,2026-01-25,4.0,32.26,72.5,268.0,0.08,0.77,140.4,4.06,2.11,OpenWeather,24.8607,67.0011
2026-01-25 11:00:00+00:00,2026-01-25,4.0,32.31,71.2,267.66,0.06,0.85,141.51,4.13,2.05,OpenWeather,24.8607,67.0011
2026-01-25 12:00:00+00:00,2026-01-25,4.0,32.01,69.85,267.74,0.03,1.03,141.47,4.22,2.02,OpenWeather,24.8607,67.0011
2026-01-25 13:00:00+00:00,2026-01-25,4.0,31.37,68.24,269.69,0.01,1.25,141.34,4.34,2.0,OpenWeather,24.8607,67.0011
2026-01-25 14:00:00+00:00,2026-01-25,4.0,30.21,65.7,270.77,0.0,1.28,140.06,4.42,1.96,OpenWeather,24.8607,67.0011
2026-01-25 15:00:00+00:00,2026-01-25,3.0,29.14,63.79,272.7,0.0,1.25,138.12,4.55,1.95,OpenWeather,24.8607,67.0011
2026-01-25 16:00:00+00:00,2026-01-25,3.0,28.64,63.54,277.27,0.0,1.31,136.49,4.76,2.0,OpenWeather,24.8607,67.0011
2026-01-25 17:00:00+00:00,2026-01-25,3.0,29.01,65.63,285.33,0.0,1.42,133.78,5.08,2.12,OpenWeather,24.8607,67.0011
2026-01-25 18:00:00+00:00,2026-01-25,3.0,30.09,69.93,294.84,0.0,1.54,130.35,5.38,2.29,OpenWeather,24.8607,67.0011
2026-01-25 19:00:00+00:00,2026-01-25,3.0,31.22,74.37,302.3,0.0,1.58,127.28,5.43,2.41,OpenWeather,24.8607,67.0011
2026-01-25 20:00:00+00:00,2026-01-25,3.0,32.22,78.05,306.29,0.0,1.53,125.67,5.3,2.44,OpenWeather,24.8607,67.0011
2026-01-25 21:00:00+00:00,2026-01-25,3.0,33.06,80.82,307.62,0.0,1.44,125.51,5.09,2.39,OpenWeather,24.8607,67.0011
2026-01-25 22:00:00+00:00,2026-01-25,3.0,33.94,83.33,307.18,0.0,1.35,125.83,4.97,2.3,OpenWeather,24.8607,67.0011
2026-01-25 23:00:00+00:00,2026-01-25,3.0,35.59,87.68,310.05,0.0,1.29,126.75,5.06,2.24,OpenWeather,24.8607,67.0011
2026-01-26 00:00:00+00:00,2026-01-26,3.0,37.64,93.36,313.04,0.0,1.23,127.77,5.15,2.21,OpenWeather,24.8607,67.0011
2026-01-26 01:00:00+00:00,2026-01-26,3.0,39.88,99.88,316.7,0.0,1.19,128.5,5.23,2.19,OpenWeather,24.8607,67.0011
2026-01-26 02:00:00+00:00,2026-01-26,4.0,42.24,107.19,322.11,0.0,1.16,128.58,5.32,2.2,OpenWeather,24.8607,67.0011
2026-01-26 03:00:00+00:00,2026-01-26,4.0,44.68,114.78,328.01,0.0,1.26,128.66,5.39,2.22,OpenWeather,24.8607,67.0011
2026-01-26 04:00:00+00:00,2026-01-26,4.0,47.39,122.54,334.78,0.04,1.7,128.07,5.43,2.25,OpenWeather,24.8607,67.0011
2026-01-26 05:00:00+00:00,2026-01-26,4.0,50.41,129.2,343.4,0.12,1.92,128.94,5.63,2.25,OpenWeather,24.8607,67.0011
2026-01-26 06:00:00+00:00,2026-01-26,4.0,53.33,132.77,350.09,0.17,1.99,132.21,5.93,2.21,OpenWeather,24.8607,67.0011
2026-01-26 07:00:00+00:00,2026-01-26,4.0,55.33,132.03,349.69,0.19,1.72,137.05,6.07,2.06,OpenWeather,24.8607,67.0011
2026-01-26 08:00:00+00:00,2026-01-26,4.0,57.05,131.16,345.37,0.15,1.33,142.66,6.0,1.89,OpenWeather,24.8607,67.0011
2026-01-26 09:00:00+00:00,2026-01-26,4.0,58.78,131.81,340.94,0.11,1.03,146.84,5.85,1.76,OpenWeather,24.8607,67.0011
2026-01-26 10:00:00+00:00,2026-01-26,4.0,60.11,132.44,337.13,0.08,0.88,150.35,5.59,1.64,OpenWeather,24.8607,67.0011
2026-01-26 11:00:00+00:00,2026-01-26,4.0,60.28,130.79,330.91,0.07,0.87,152.18,5.35,1.51,OpenWeather,24.8607,67.0011
2026-01-26 12:00:00+00:00,2026-01-26,4.0,59.76,128.2,326.14,0.04,0.95,152.62,5.2,1.41,OpenWeather,24.8607,67.0011
2026-01-26 13:00:00+00:00,2026-01-26,4.0,59.0,125.54,322.39,0.01,1.07,152.97,5.16,1.35,OpenWeather,24.8607,67.0011
2026-01-26 14:00:00+00:00,2026-01-26,4.0,57.9,122.45,319.51,0.0,1.02,152.31,5.23,1.32,OpenWeather,24.8607,67.0011
2026-01-26 15:00:00+00:00,2026-01-26,4.0,56.89,119.66,317.96,0.0,0.94,151.64,5.37,1.3,OpenWeather,24.8607,67.0011
2026-01-26 16:00:00+00:00,2026-01-26,4.0,55.68,116.46,317.7,0.0,0.98,150.86,5.69,1.3,OpenWeather,24.8607,67.0011
2026-01-26 17:00:00+00:00,2026-01-26,4.0,54.04,112.53,320.3,0.0,1.22,149.28,6.37,1.37,OpenWeather,24.8607,67.0011
2026-01-26 18:00:00+00:00,2026-01-26,4.0,52.1,108.28,326.65,0.0,1.52,146.26,7.29,1.51,OpenWeather,24.8607,67.0011
2026-01-26 19:00:00+00:00,2026-01-26,4.0,50.13,104.53,333.48,0.0,1.69,143.13,8.17,1.68,OpenWeather,24.8607,67.0011
2026-01-26 20:00:00+00:00,2026-01-26,4.0,48.42,102.01,341.14,0.0,1.76,139.21,8.93,1.86,OpenWeather,24.8607,67.0011
2026-01-26 21:00:00+00:00,2026-01-26,3.0,46.38,99.45,345.32,0.0,1.72,135.04,9.14,2.01,OpenWeather,24.8607,67.0011
2026-01-26 22:00:00+00:00,2026-01-26,3.0,43.63,95.65,342.38,0.0,1.58,130.87,8.67,2.08,OpenWeather,24.8607,67.0011
2026-01-26 23:00:00+00:00,2026-01-26,3.0,40.46,90.52,334.26,0.0,1.47,127.85,7.97,2.09,OpenWeather,24.8607,67.0011
2026-01-27 00:00:00+00:00,2026-01-27,3.0,37.11,84.48,321.77,0.0,1.36,125.49,7.26,2.04,OpenWeather,24.8607,67.0011
2026-01-27 01:00:00+00:00,2026-01-27,3.0,33.64,78.11,306.81,0.0,1.29,124.06,6.7,1.94,OpenWeather,24.8607,67.0011
2026-01-27 02:00:00+00:00,2026-01-27,3.0,30.6,72.25,292.77,0.0,1.25,123.19,6.39,1.82,OpenWeather,24.8607,67.0011
2026-01-27 03:00:00+00:00,2026-01-27,3.0,28.17,67.53,280.79,0.0,1.36,122.52,6.26,1.72,OpenWeather,24.8607,67.0011
2026-01-27 04:00:00+00:00,2026-01-27,3.0,27.18,64.45,272.23,0.05,1.62,124.0,6.15,1.56,OpenWeather,24.8607,67.0011
2026-01-27 05:00:00+00:00,2026-01-27,3.0,26.68,61.94,266.01,0.13,1.55,126.37,6.08,1.43,OpenWeather,24.8607,67.0011
2026-01-27 06:00:00+00:00,2026-01-27,3.0,26.2,59.3,259.73,0.17,1.42,129.48,6.12,1.33,OpenWeather,24.8607,67.0011
2026-01-27 07:00:00+00:00,2026-01-27,3.0,26.23,57.11,253.76,0.16,1.2,133.35,6.2,1.22,OpenWeather,24.8607,67.0011
2026-01-27 08:00:00+00:00,2026-01-27,3.0,26.54,55.31,248.91,0.13,0.99,137.49,6.37,1.11,OpenWeather,24.8607,67.0011
2026-01-27 09:00:00+00:00,2026-01-27,4.0,26.74,53.25,244.49,0.1,0.83,141.67,6.53,0.99,OpenWeather,24.8607,67.0011
2026-01-27 10:00:00+00:00,2026-01-27,4.0,26.58,51.02,240.72,0.08,0.71,144.88,6.49,0.89,OpenWeather,24.8607,67.0011
2026-01-27 11:00:00+00:00,2026-01-27,4.0,25.84,48.44,235.73,0.06,0.66,145.82,6.1,0.78,OpenWeather,24.8607,67.0011
2026-01-27 12:00:00+00:00,2026-01-27,4.0,24.52,45.54,229.95,0.04,0.67,144.48,5.39,0.68,OpenWeather,24.8607,67.0011
